ID	ames	set	wfp1	wfp2	wfp3	wfp4	wfp5	wfp6	wfp7	wfp8	wfp9	wfp10	wfp11	wfp12	wfp13	wfp14	wfp15	wfp16	wfp17	wfp18	wfp19	wfp20	wfp21	wfp22	wfp23	wfp24	wfp25	wfp26	wfp27	wfp28	wfp29	wfp30	wfp31	wfp32	wfp33	wfp34	wfp35	wfp36	wfp37	wfp38	wfp39	wfp40	wfp41	wfp42	wfp43	wfp44	wfp45	wfp46	wfp47	wfp48	wfp49	wfp50	wfp51	wfp52	wfp53	wfp54	wfp55	wfp56	wfp57	wfp58	wfp59	wfp60	wfp61	wfp62	wfp63	wfp64	wfp65	wfp66	wfp67	wfp68	wfp69	wfp70	wfp71	wfp72	wfp73	wfp74	wfp75	wfp76	wfp77	wfp78	wfp79	wfp80	wfp81	wfp82	wfp83	wfp84	wfp85	wfp86	wfp87	wfp88	wfp89	wfp90	wfp91	wfp92	wfp93	wfp94	wfp95	wfp96	wfp97	wfp98	wfp99	wfp100	wfp101	wfp102	wfp103	wfp104	wfp105	wfp106	wfp107	wfp108	wfp109	wfp110	wfp111	wfp112	wfp113	wfp114	wfp115	wfp116	wfp117	wfp118	wfp119	wfp120	wfp121	wfp122	wfp123	wfp124
5822	NA	ts	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1
5836	NA	ts	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1
5837	NA	ts	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1
5839	NA	ts	1	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1
5843	NA	ts	0	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1
5844	NA	ts	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1
5847	NA	ts	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1
5848	NA	ts	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1
5849	NA	ts	0	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1
5853	NA	ts	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1
5859	NA	ts	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1
5860	NA	ts	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0
5862	NA	ts	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1
5863	NA	ts	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1
5864	NA	ts	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	0	1
5871	NA	ts	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1
5875	NA	ts	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1
5876	NA	ts	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	1	1	0	0	1
5877	NA	ts	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1
5883	NA	ts	0	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1
5886	NA	ts	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1
5894	NA	ts	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1
5895	NA	ts	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1
5897	NA	ts	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1
5900	NA	ts	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1
5901	NA	ts	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	1
5902	NA	ts	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1
5903	NA	ts	0	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1
5906	NA	ts	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0
5909	NA	ts	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1
5913	NA	ts	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1
5915	NA	ts	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1
5916	NA	ts	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	1
5918	NA	ts	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1
5920	NA	ts	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0
5923	NA	ts	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1
5925	NA	ts	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	1
5926	NA	ts	0	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	1
5933	NA	ts	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1
5936	NA	ts	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1
5938	NA	ts	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1
5939	NA	ts	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1
5940	NA	ts	0	0	1	0	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0
5951	NA	ts	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1
5954	NA	ts	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1
5959	NA	ts	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1
5968	NA	ts	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0
5969	NA	ts	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1
5971	NA	ts	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	1
5974	NA	ts	0	1	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1
5975	NA	ts	0	0	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1
5979	NA	ts	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1
